Frame;CL7_x;CL7_y;CL7_z;BL7_x;BL7_y;BL7_z;CR7_x;CR7_y;CR7_z;BR7_x;BR7_y;BR7_z;A8_x;A8_y;A8_z;A7_x;A7_y;A7_z;BL5_x;BL5_y;BL5_z;BR5_x;BR5_y;BR5_z;CL4_x;CL4_y;CL4_z;BL4_x;BL4_y;BL4_z;CR4_x;CR4_y;CR4_z;BR4_x;BR4_y;BR4_z;DL2_x;DL2_y;DL2_z;BL2_x;BL2_y;BL2_z;DR2_x;DR2_y;DR2_z;BR2_x;BR2_y;BR2_z;Stimulustype
1602;-0.1922461986541748;-0.21255254745483398;-0.11501765251159668;-0.11852426826953888;-0.18259334564208984;-0.07314491271972656;0.17922204732894897;-0.18951904773712158;-0.12511348724365234;0.1120196282863617;-0.1648956537246704;-0.08367347717285156;0.0017882883548736572;-0.2784857749938965;-0.04604220390319824;-0.00401189923286438;-0.15049195289611816;-0.04382491111755371;-0.1252097338438034;-0.07566368579864502;-0.11374664306640625;0.10758543014526367;-0.06406962871551514;-0.12306714057922363;-0.20143723487854004;0.0013402700424194336;-0.15610313415527344;-0.09093452244997025;0.0364375114440918;-0.13022089004516602;0.19014741480350494;0.004405379295349121;-0.17527556419372559;0.09019191563129425;0.03090989589691162;-0.15436077117919922;-0.2291865050792694;0.2978515625;-0.19221949577331543;-0.07661217451095581;0.29198360443115234;-0.127288818359375;0.23894506692886353;0.2787437438964844;-0.2234201431274414;0.06966768205165863;0.2889810800552368;-0.13671636581420898;posed_fear
1603;-0.19215714931488037;-0.21258056163787842;-0.11496710777282715;-0.11824920773506165;-0.182611346244812;-0.07299971580505371;0.1786583513021469;-0.1894906759262085;-0.1246938705444336;0.11189477145671844;-0.164922833442688;-0.08358979225158691;0.00182298943400383;-0.2784498929977417;-0.04604458808898926;-0.004108257591724396;-0.15056073665618896;-0.04377436637878418;-0.1250147521495819;-0.0755232572555542;-0.11370563507080078;0.10731074213981628;-0.0643845796585083;-0.12287020683288574;-0.20162086188793182;0.0011348724365234375;-0.15604209899902344;-0.091285839676857;0.036221444606781006;-0.13060522079467773;0.1899932324886322;0.00444948673248291;-0.17524170875549316;0.09005945920944214;0.030820906162261963;-0.1541733741760254;-0.22964690625667572;0.29750704765319824;-0.19248032569885254;-0.07658133655786514;0.2915586829185486;-0.12722206115722656;0.23909667134284973;0.2787210941314697;-0.22357940673828125;0.06991124153137207;0.2889441251754761;-0.13675689697265625;posed_fear
1604;-0.19211328029632568;-0.21316182613372803;-0.11511683464050293;-0.11808889359235764;-0.1827760934829712;-0.07290077209472656;0.17860594391822815;-0.18983924388885498;-0.12470579147338867;0.11158856749534607;-0.16518628597259521;-0.08331513404846191;0.0020294860005378723;-0.2789076566696167;-0.04614400863647461;-0.00413227453827858;-0.1507343053817749;-0.04368090629577637;-0.12521371245384216;-0.0758357048034668;-0.11371827125549316;0.10755443572998047;-0.0646204948425293;-0.12292766571044922;-0.20160652697086334;0.0009753704071044922;-0.15593504905700684;-0.0909779965877533;0.036174237728118896;-0.13002920150756836;0.18992337584495544;0.004035234451293945;-0.1748793125152588;0.09001857042312622;0.030643343925476074;-0.15397047996520996;-0.2296607941389084;0.29729652404785156;-0.19243359565734863;-0.0761222392320633;0.29136669635772705;-0.12716078758239746;0.23940694332122803;0.2785414457321167;-0.22382712364196777;0.06995440274477005;0.2894895672798157;-0.13684654235839844;posed_fear
1605;-0.1915089637041092;-0.21349239349365234;-0.11481881141662598;-0.11768732219934464;-0.18293392658233643;-0.07267594337463379;0.17829537391662598;-0.19002294540405273;-0.12450408935546875;0.11140128970146179;-0.16518712043762207;-0.08319997787475586;0.001847531646490097;-0.2789696455001831;-0.04611515998840332;-0.0041374266147613525;-0.15060627460479736;-0.0437467098236084;-0.12505272030830383;-0.07573461532592773;-0.11368155479431152;0.10756461322307587;-0.06460118293762207;-0.12293696403503418;-0.20145757496356964;0.0009268522262573242;-0.1558527946472168;-0.09110625833272934;0.03621804714202881;-0.1302938461303711;0.18981212377548218;0.004111289978027344;-0.17488980293273926;0.09002172946929932;0.030661821365356445;-0.1539912223815918;-0.22919780015945435;0.2972191572189331;-0.19205617904663086;-0.07623320072889328;0.2915371060371399;-0.12719416618347168;0.23919302225112915;0.2787134051322937;-0.22368454933166504;0.0698658749461174;0.2899057865142822;-0.13689184188842773;posed_fear
1606;-0.1909363865852356;-0.21359550952911377;-0.1144719123840332;-0.11740120500326157;-0.1829681396484375;-0.0725240707397461;0.1783711314201355;-0.19026434421539307;-0.12459540367126465;0.11121612787246704;-0.16519427299499512;-0.0830848217010498;0.0017283707857131958;-0.2792038917541504;-0.046120405197143555;-0.0038924403488636017;-0.15066730976104736;-0.04375100135803223;-0.12487903237342834;-0.07621002197265625;-0.1135401725769043;0.10772277414798737;-0.06464016437530518;-0.1230003833770752;-0.20144672691822052;0.000716090202331543;-0.1557166576385498;-0.09110131114721298;0.036122918128967285;-0.1301887035369873;0.18987314403057098;0.003925800323486328;-0.17476916313171387;0.08986061811447144;0.030707716941833496;-0.15391206741333008;-0.22888536751270294;0.2968204617500305;-0.19170665740966797;-0.07606948912143707;0.29152530431747437;-0.1271812915802002;0.23921695351600647;0.2786538600921631;-0.2236766815185547;0.06986011564731598;0.29000192880630493;-0.13690471649169922;posed_fear
1607;-0.19081011414527893;-0.21419203281402588;-0.11457133293151855;-0.1173098087310791;-0.18384933471679688;-0.07238960266113281;0.17803671956062317;-0.1913137435913086;-0.12450337409973145;0.11098217964172363;-0.16593825817108154;-0.08273935317993164;0.002034507691860199;-0.2796865701675415;-0.04624342918395996;-0.0038088858127593994;-0.15109562873840332;-0.04353904724121094;-0.1248670220375061;-0.07655763626098633;-0.11347413063049316;0.1072719395160675;-0.06531786918640137;-0.12263989448547363;-0.20157460868358612;0.00040078163146972656;-0.1555650234222412;-0.09083682298660278;0.035803139209747314;-0.129410982131958;0.18980541825294495;0.0036628246307373047;-0.1745290756225586;0.08998547494411469;0.03018009662628174;-0.15349912643432617;-0.22914811968803406;0.29608774185180664;-0.1917097568511963;-0.07580690830945969;0.2907979488372803;-0.12705230712890625;0.23921123147010803;0.27798527479171753;-0.22327494621276855;0.07010388374328613;0.2893366813659668;-0.13685202598571777;posed_fear
1608;-0.1906505823135376;-0.2142632007598877;-0.1144876480102539;-0.11695347726345062;-0.18356311321258545;-0.07223272323608398;0.17794334888458252;-0.1914987564086914;-0.12446141242980957;0.11103859543800354;-0.16585314273834229;-0.08279705047607422;0.002107471227645874;-0.2796438932418823;-0.04625248908996582;-0.0036679022014141083;-0.15094053745269775;-0.043640851974487305;-0.12432496249675751;-0.07604992389678955;-0.11337947845458984;0.10711055994033813;-0.06509435176849365;-0.12261724472045898;-0.20118090510368347;0.0005207061767578125;-0.1555025577545166;-0.09092163294553757;0.03592205047607422;-0.12967658042907715;0.18971535563468933;0.0035763978958129883;-0.17441987991333008;0.09014126658439636;0.030369102954864502;-0.15379953384399414;-0.22888116538524628;0.2961394786834717;-0.19151806831359863;-0.07610418647527695;0.291001558303833;-0.1271038055419922;0.23930686712265015;0.2780432105064392;-0.223419189453125;0.06991761922836304;0.28948503732681274;-0.13683867454528809;posed_fear
1609;-0.18762527406215668;-0.21612012386322021;-0.11316394805908203;-0.1139373779296875;-0.18432283401489258;-0.07059073448181152;0.17933925986289978;-0.1952124834060669;-0.12601161003112793;0.11291094124317169;-0.16795086860656738;-0.08337259292602539;0.0042649731040000916;-0.28183090686798096;-0.04696512222290039;-0.0012729614973068237;-0.1523970365524292;-0.04331827163696289;-0.12188374996185303;-0.07716631889343262;-0.11175036430358887;0.10939694941043854;-0.06722700595855713;-0.12317347526550293;-0.19907516241073608;-0.0007551908493041992;-0.15396928787231445;-0.08890923857688904;0.03561198711395264;-0.12590599060058594;0.1919592171907425;0.0018117427825927734;-0.17401790618896484;0.0923861414194107;0.028525829315185547;-0.15373826026916504;-0.22676317393779755;0.29486721754074097;-0.18953967094421387;-0.07366470992565155;0.28977102041244507;-0.12674689292907715;0.24168726801872253;0.27521729469299316;-0.22446465492248535;0.07250002026557922;0.28855764865875244;-0.13718914985656738;posed_fear
1610;-0.18724657595157623;-0.21548926830291748;-0.1127469539642334;-0.11368601024150848;-0.18396973609924316;-0.0704953670501709;0.17934341728687286;-0.19526636600494385;-0.1260209083557129;0.11283540725708008;-0.16813337802886963;-0.08327603340148926;0.00454026460647583;-0.2813616991043091;-0.046961069107055664;-0.001187346875667572;-0.15204644203186035;-0.04344797134399414;-0.12176324427127838;-0.07681739330291748;-0.11173319816589355;0.1097014844417572;-0.06694483757019043;-0.12337636947631836;-0.1986173838376999;-0.00024199485778808594;-0.1541295051574707;-0.0883026197552681;0.036347270011901855;-0.12560772895812988;0.19196197390556335;0.0018478631973266602;-0.17404866218566895;0.09273135662078857;0.028712213039398193;-0.15418195724487305;-0.22629086673259735;0.2953687310218811;-0.18931245803833008;-0.07333208620548248;0.29024434089660645;-0.12679481506347656;0.24210241436958313;0.27517592906951904;-0.2249133586883545;0.07266735285520554;0.2888749837875366;-0.1372678279876709;posed_fear
1611;-0.18854811787605286;-0.215337872505188;-0.11350369453430176;-0.1150720864534378;-0.18388891220092773;-0.07122325897216797;0.17787331342697144;-0.19437062740325928;-0.1248161792755127;0.11137846112251282;-0.16749751567840576;-0.08255767822265625;0.0031097233295440674;-0.28074824810028076;-0.046594858169555664;-0.002643100917339325;-0.1516944169998169;-0.0433955192565918;-0.12312962114810944;-0.07690823078155518;-0.1128244400024414;0.10828310251235962;-0.06644010543823242;-0.12284517288208008;-0.19989900290966034;-8.404254913330078e-05;-0.1546766757965088;-0.0896945595741272;0.035903871059417725;-0.1275501251220703;0.19060011208057404;0.0022194385528564453;-0.17373323440551758;0.09134122729301453;0.029193341732025146;-0.15358304977416992;-0.22766995429992676;0.29527759552001953;-0.19035053253173828;-0.07475276291370392;0.29034632444381714;-0.12690973281860352;0.24065852165222168;0.2757164239883423;-0.2235863208770752;0.07124438136816025;0.28907376527786255;-0.13702869415283203;posed_fear
1612;-0.18721140921115875;-0.2159794569015503;-0.11286807060241699;-0.11364740133285522;-0.18448734283447266;-0.07042407989501953;0.17870241403579712;-0.19589364528656006;-0.12561464309692383;0.11269031465053558;-0.1683255434036255;-0.08313536643981934;0.004255957901477814;-0.2817862033843994;-0.04695749282836914;-0.0012766048312187195;-0.15228283405303955;-0.043355703353881836;-0.12168010324239731;-0.07688295841217041;-0.11161518096923828;0.10955435037612915;-0.06729257106781006;-0.1232304573059082;-0.198682963848114;-0.00047910213470458984;-0.15400481224060059;-0.08843803405761719;0.0359836220741272;-0.1254715919494629;0.19195057451725006;0.0015243291854858398;-0.17378497123718262;0.09242616593837738;0.02857959270477295;-0.15382075309753418;-0.22646228969097137;0.2951311469078064;-0.18938064575195312;-0.07349937409162521;0.28992944955825806;-0.12675881385803223;0.24180254340171814;0.2745058536529541;-0.22417593002319336;0.07235753536224365;0.28832709789276123;-0.13712811470031738;posed_fear
1613;-0.18833953142166138;-0.21628832817077637;-0.11365270614624023;-0.11477126181125641;-0.18468701839447021;-0.07098770141601562;0.1775084286928177;-0.1952458620071411;-0.12464523315429688;0.11152376234531403;-0.16790592670440674;-0.0825357437133789;0.003220975399017334;-0.281579852104187;-0.0467219352722168;-0.002403944730758667;-0.15214872360229492;-0.04325103759765625;-0.12286592274904251;-0.0772780179977417;-0.1126701831817627;0.10841012001037598;-0.06698071956634521;-0.12277960777282715;-0.19988419115543365;-0.0005956888198852539;-0.15435242652893066;-0.08967124670743942;0.035438597202301025;-0.12703967094421387;0.1907225102186203;0.001829385757446289;-0.1734764575958252;0.09119358658790588;0.02893376350402832;-0.15322017669677734;-0.22784046828746796;0.29483282566070557;-0.19036030769348145;-0.07481781393289566;0.2899132966995239;-0.12684869766235352;0.24037638306617737;0.2750454545021057;-0.22285103797912598;0.07103382050991058;0.2884666919708252;-0.13689851760864258;posed_fear
1614;-0.18787986040115356;-0.21635818481445312;-0.11338996887207031;-0.1145007386803627;-0.18459081649780273;-0.07085633277893066;0.1780572533607483;-0.19566881656646729;-0.1251053810119629;0.11164270341396332;-0.1681441068649292;-0.08254384994506836;0.0033360160887241364;-0.28169190883636475;-0.046759843826293945;-0.002241656184196472;-0.15243995189666748;-0.043173789978027344;-0.12271305173635483;-0.07750368118286133;-0.1125783920288086;0.10848940908908844;-0.06718111038208008;-0.12277007102966309;-0.1997516006231308;-0.0007386207580566406;-0.15421700477600098;-0.08950642496347427;0.035376787185668945;-0.1266937255859375;0.19079719483852386;0.0018162727355957031;-0.17349934577941895;0.09144973754882812;0.02877873182296753;-0.15326619148254395;-0.22705228626728058;0.2947591543197632;-0.18973374366760254;-0.07411292940378189;0.28996050357818604;-0.12680673599243164;0.24038898944854736;0.2745736837387085;-0.222578763961792;0.0711674764752388;0.2882426977157593;-0.13689041137695312;posed_fear
1615;-0.18790821731090546;-0.21622157096862793;-0.11336731910705566;-0.11456899344921112;-0.18467628955841064;-0.07088327407836914;0.17754900455474854;-0.19545555114746094;-0.12470006942749023;0.11147865653038025;-0.1679999828338623;-0.08248257637023926;0.003230355679988861;-0.281528115272522;-0.04671788215637207;-0.002362288534641266;-0.152124285697937;-0.04326486587524414;-0.1226750910282135;-0.07713425159454346;-0.11263084411621094;0.10806050896644592;-0.06707179546356201;-0.12259888648986816;-0.19982105493545532;-0.000588536262512207;-0.15433502197265625;-0.08965151011943817;0.03565102815628052;-0.12722015380859375;0.1908731311559677;0.0017156600952148438;-0.17345404624938965;0.09124337136745453;0.02900594472885132;-0.15332794189453125;-0.2271260768175125;0.29467737674713135;-0.18976831436157227;-0.0744493305683136;0.2897002696990967;-0.12679123878479004;0.2398996353149414;0.2749621272087097;-0.2222425937652588;0.07088686525821686;0.28860384225845337;-0.13689112663269043;posed_fear
1616;-0.18918779492378235;-0.2164900302886963;-0.11423325538635254;-0.11584024131298065;-0.18482577800750732;-0.07152915000915527;0.17620223760604858;-0.1946641206741333;-0.12360000610351562;0.11016660928726196;-0.16746532917022705;-0.08182525634765625;0.0020016655325889587;-0.2811685800552368;-0.046424150466918945;-0.00363854318857193;-0.1519014835357666;-0.04316878318786621;-0.124004065990448;-0.0771796703338623;-0.11307287216186523;0.10672080516815186;-0.06662726402282715;-0.12208914756774902;-0.20117296278476715;-0.0006500482559204102;-0.1547698974609375;-0.0910315215587616;0.035106003284454346;-0.12903976440429688;0.18952088057994843;0.0021048784255981445;-0.1731560230255127;0.08986377716064453;0.029458820819854736;-0.1527104377746582;-0.22867414355278015;0.2944387197494507;-0.19089627265930176;-0.07591475546360016;0.2897806763648987;-0.1269059181213379;0.23831111192703247;0.2756434679031372;-0.22080016136169434;0.0693715512752533;0.2888451814651489;-0.13664007186889648;posed_fear
1617;-0.18944093585014343;-0.21636605262756348;-0.11435317993164062;-0.11609555780887604;-0.18460512161254883;-0.07168364524841309;0.1758795976638794;-0.19473111629486084;-0.12336587905883789;0.10996928811073303;-0.16720116138458252;-0.08177685737609863;0.0015765205025672913;-0.28103160858154297;-0.04632067680358887;-0.0039558857679367065;-0.1519176959991455;-0.043121337890625;-0.12406472861766815;-0.07698619365692139;-0.11312747001647949;0.10692429542541504;-0.06646561622619629;-0.12221908569335938;-0.2011485993862152;-0.0005109310150146484;-0.1548480987548828;-0.09113992005586624;0.03492456674575806;-0.1290419101715088;0.1894393414258957;0.0023595094680786133;-0.1733229160308838;0.08991721272468567;0.029428482055664062;-0.15272235870361328;-0.22888274490833282;0.2945305109024048;-0.19108104705810547;-0.07564520835876465;0.2901138663291931;-0.1269373893737793;0.23816466331481934;0.27572542428970337;-0.22067904472351074;0.06926091760396957;0.28857284784317017;-0.13657903671264648;posed_fear
1618;-0.1893633008003235;-0.2163257598876953;-0.11429333686828613;-0.11626346409320831;-0.18452012538909912;-0.07177925109863281;0.17552778124809265;-0.19477558135986328;-0.12310791015625;0.10963723063468933;-0.16728270053863525;-0.08155083656311035;0.001460399478673935;-0.28096091747283936;-0.04628872871398926;-0.004116695374250412;-0.15188145637512207;-0.04311180114746094;-0.12444837391376495;-0.07716166973114014;-0.11322689056396484;0.10671266913414001;-0.06645381450653076;-0.12212491035461426;-0.20154066383838654;-0.0006222724914550781;-0.15491580963134766;-0.0916043296456337;0.03482919931411743;-0.12974333763122559;0.1893404722213745;0.002053976058959961;-0.1730351448059082;0.0899120569229126;0.029370367527008057;-0.15266180038452148;-0.2289278656244278;0.29452991485595703;-0.1911158561706543;-0.07559733092784882;0.2900656461715698;-0.12692666053771973;0.23834046721458435;0.2754995822906494;-0.2207469940185547;0.06926751881837845;0.2886362075805664;-0.13658905029296875;posed_fear
